player_name,dist_al_arco,angulo_tiro,is_BigChance,is_Penalty,is_OneOnOne,threat,is_goal
Ryan Gravenberch,18.253766734567414,1.0040671092713904,0,0,0,151.0,True
Mohamed Salah,23.317375495539803,0.8886878018734613,0,0,0,644.0,False
Alexis Mac Allister,16.011246047700347,0.3573086830081001,0,0,0,273.0,False
Conor Bradley,23.70358622656074,1.0448475963935646,0,0,0,62.0,False
Idrissa Gueye,27.330934854117228,0.7336309841183902,0,0,0,0.0,False
Cody Gakpo,14.233762678926464,0.29953198906992345,0,0,0,629.0,False
Kiernan Dewsbury-Hall,19.474342094150447,1.15309337360221,0,0,0,309.0,False
Hugo Ekitiké,15.28692251566678,0.9573908404155502,1,0,0,728.0,True
Beto,9.704638066409279,0.45903934669068525,0,0,0,0.0,False
James Garner,29.23439754809392,0.831370591583154,0,0,0,207.0,False
Idrissa Gueye,15.69235482647521,0.10854603500718817,0,0,0,0.0,False
Hugo Ekitiké,26.658019431308098,0.7880506770704528,0,0,0,728.0,False
Kiernan Dewsbury-Hall,17.475125178378548,1.2019791090822438,0,0,0,309.0,False
Mohamed Salah,19.870832896484234,0.7747224124099931,0,0,0,644.0,False
Idrissa Gueye,16.493938280471408,0.7382228904404314,0,0,0,0.0,True
Ibrahima Konaté,9.5,0.0,0,0,0,96.0,False
Dominik Szoboszlai,31.308784709726435,0.3864375056644241,0,0,0,297.0,False
James Garner,36.1415273611949,0.7638750687053628,0,0,0,207.0,False
Dominik Szoboszlai,19.400000000000002,0.7343476676364382,0,0,0,297.0,False
Jack Grealish,25.875084540924686,1.0621963220294386,0,0,0,397.0,False
Yankuba Minteh,9.741663102366042,1.2685238282147813,1,0,1,498.0,True
Richarlison,18.107733154649704,1.1738811661092612,0,0,0,0.0,False
Yasin Ayari,24.782251713676054,0.1213520005707637,0,0,0,206.0,False
Brajan Gruda,22.165288177689003,0.4131854349839503,0,0,0,152.0,False
Wilson Odobert,17.30462365958879,0.9041779496173192,0,0,0,234.0,False
Yasin Ayari,35.67422038391309,0.8627781421568845,0,0,0,206.0,True
Richarlison,12.234786471369247,0.7680588608392951,0,0,0,0.0,False
Richarlison,10.640488710580925,0.8652281491096853,0,0,0,0.0,False
Mohammed Kudus,15.532224567009067,0.5790742693677309,1,0,0,302.0,False
Richarlison,4.492215489043237,0.29358898740874934,1,0,0,0.0,True
Lewis Dunk,68.11732525576735,0.590038431353895,0,0,0,156.0,False
Yasin Ayari,21.5132517300384,0.23934174425223376,0,0,0,206.0,False
Xavi Simons,21.613421755936745,0.5610514928708005,0,0,0,202.0,False
Xavi Simons,21.637929660667638,0.7788623087515171,0,0,0,202.0,False
Xavi Simons,14.92146105446782,0.12768000307467506,0,0,0,202.0,False
Diego Gómez,42.16313555702422,0.3435025619540349,0,0,0,0.0,False
Kaoru Mitoma,13.612494260788507,0.858186012001373,0,0,0,0.0,False
Ferdi Kadioglu,18.329484444468147,1.2024474053859338,0,0,0,0.0,False
Richarlison,21.16908122711045,0.9565874043534509,0,0,0,0.0,False
Jan Paul van Hecke,92.70021574947926,0.0021574939555688098,0,0,0,235.0,True
Danny Welbeck,18.222239159883728,0.8591938729783993,0,0,0,501.0,False
Yasin Ayari,10.837435120913064,0.08314123188844112,0,0,0,206.0,False
Yasin Ayari,20.000000000000004,0.28379410920832787,0,0,0,206.0,False
Mohammed Kudus,28.497192844208357,0.7928421946286998,0,0,0,302.0,False
Neco Williams,17.42899882379937,0.6756369993314028,0,0,0,258.0,True
Oleksandr Zinchenko,34.638273629036426,0.726162839399846,0,0,0,22.0,False
Quilindschy Hartman,35.84243295313531,0.8446173781096598,0,0,0,59.0,False
Oleksandr Zinchenko,34.284836298282066,0.5289142550733538,0,0,0,22.0,False
Dilane Bakwa,26.12221276997797,0.13052775565154232,0,0,0,78.0,False
Loum Tchaouna,10.677546534667977,0.38398462395501876,0,0,0,101.0,False
Jaidon Anthony,11.962023240238253,0.9456877925619733,1,0,0,458.0,True
Dilane Bakwa,25.47174905655283,1.0121970114513341,0,0,0,78.0,False
Chris Wood,10.829589096544705,0.0739390376579401,1,0,0,179.0,False
Neco Williams,31.23475628206502,0.6742409422652192,0,0,0,258.0,False
Oleksandr Zinchenko,27.215069355046666,0.8530033126294285,0,0,0,22.0,False
Morgan Gibbs-White,21.344085831911382,0.4301172036603119,0,0,0,588.0,False
Loum Tchaouna,34.00367627183861,0.9420000403794636,0,0,0,101.0,False
Maxime Estève,10.107917688624097,0.4503740523166317,0,0,0,88.0,False
Lyle Foster,20.40122545338882,1.1356497699859032,0,0,0,216.0,False
Jaidon Anthony,15.211837495845131,0.434244320796801,0,0,0,458.0,False
Chris Wood,8.930845424706442,0.9765826229944626,0,0,0,179.0,False
Jaidon Anthony,31.766806575417686,0.8187933157457116,0,0,0,458.0,False
Maxime Estève,8.008120878208574,0.2782996590051116,0,0,0,88.0,False
Douglas Luiz,28.312894588861802,0.8303678252497761,0,0,0,0.0,False
Hjalmar Ekdal,7.907591289387682,0.16514867741462655,0,0,0,78.0,False
Igor Jesus,11.388590782006352,0.349521190990063,0,0,0,0.0,False
Neco Williams,17.223530416264836,0.5912232043288059,0,0,0,258.0,False
Elliot Anderson,22.867444107289288,0.8782976885108627,0,0,0,232.0,False
Arnaud Kalimuendo,11.20446339634344,0.7095943260363089,1,0,0,39.0,False
Callum Hudson-Odoi,31.549326458737596,0.8841747554651112,0,0,0,300.0,False
Zian Flemming,10.187246929372039,0.5471534052187029,0,0,0,362.0,False
Hjalmar Ekdal,9.771898484941396,1.2587542052323633,1,0,0,78.0,False
Morgan Gibbs-White,13.438005804433931,0.7643486412604016,0,0,0,588.0,False
Konstantinos Mavropanos,4.810405388322275,0.7559948751934428,1,0,0,188.0,False
Yéremy Pino,26.610148440021902,0.381204213705299,0,0,0,0.0,False
Daichi Kamada,4.9091750834534365,0.06114816264930056,0,0,0,136.0,False
Adam Wharton,24.110785968109788,0.4413878354489486,0,0,0,147.0,False
Yéremy Pino,13.384319183283104,0.5070985043923368,0,0,0,0.0,False
Marc Guéhi,5.499999999999997,0.9272952180016125,1,0,0,339.0,False
Jean-Philippe Mateta,2.302172886644265,0.04345089539153151,1,0,0,664.0,True
Daniel Muñoz,11.737972567696685,0.7853981633974483,0,0,0,0.0,False
Maxence Lacroix,5.10392006206994,0.6043055068662291,1,0,0,217.0,False
Jarrod Bowen,7.547184905645288,0.558599315343562,0,0,0,685.0,True
James Ward-Prowse,32.535672730097346,0.5282956873608033,0,0,0,6.0,False
Daniel Muñoz,16.234839081432252,1.1181675555690451,0,0,0,0.0,False
Jean-Philippe Mateta,5.322593352868502,0.44684246848576387,0,0,0,664.0,False
Lucas Paquetá,12.998846102635419,1.2660757560303295,0,0,0,0.0,False
Kyle Walker-Peters,26.208777155754518,1.1669065441824882,0,0,0,98.0,False
Justin Devenny,11.800423721205945,0.2922684826112984,0,0,0,164.0,False
Kyle Walker-Peters,10.94440496326776,1.2259285040139611,0,0,0,98.0,False
Tyrick Mitchell,12.7283148923964,0.8911474485187876,1,0,0,187.0,True
Daniel Muñoz,19.188017094009474,1.1234642862342739,0,0,0,0.0,False
Eddie Nketiah,13.507035203922436,0.4768918676655354,0,0,0,173.0,False
Jefferson Lerma,16.434415109762803,0.3737268199655535,0,0,0,0.0,False
Tyrick Mitchell,19.446593532030235,0.7744895052147842,0,0,0,187.0,False
Jarrod Bowen,16.83240921555794,0.2521831494265703,0,0,0,685.0,False
Jefferson Lerma,31.5,0.0,0,0,0,0.0,False
Justin Devenny,23.471898091121645,0.37971523803691704,0,0,0,164.0,False
Luis Guilherme,10.673799698326738,0.26543035664891984,0,0,0,0.0,False
Ladislav Krejcí,9.21954445729289,0.06512516333438602,1,0,1,206.0,True
Ethan Ampadu,31.872872478018042,0.2601981880506799,0,0,0,90.0,False
Brenden Aaronson,20.52729889683492,0.45929033810150866,0,0,0,424.0,False
Dominic Calvert-Lewin,9.426027795418392,0.07433088716766552,0,0,0,717.0,True
Anton Stach,24.80020161208372,0.0040322362110934915,0,0,0,268.0,True
Yerson Mosquera,13.201893803541974,0.17511098792259727,0,0,0,0.0,False
João Gomes,15.26433752247375,0.37564023547306535,0,0,0,0.0,False
Tolu Arokodare,12.034118164618457,1.133165151254464,0,0,0,434.0,False
Noah Okafor,19.146017862730613,0.9523683324223773,1,0,0,322.0,True
Emmanuel Agbadou,8.429116205154614,0.08314123188844151,0,0,0,75.0,False
Rodrigo Gomes,23.018470844085186,1.1596296656506642,0,0,0,0.0,False
Marshall Munetsi,12.999999999999995,0.24870998909352318,0,0,0,196.0,False
Sean Longstaff,21.851544567833187,0.32609206112789485,0,0,0,71.0,False
Tolu Arokodare,11.00545319375809,0.3332443011116727,0,0,0,434.0,False
Emmanuel Agbadou,28.740389698123437,0.508788262838161,0,0,0,75.0,False
Yerson Mosquera,12.900387591076484,0.00775178271220698,0,0,0,0.0,False
João Gomes,15.942396306703706,0.34555558058171204,0,0,0,0.0,False
Jørgen Strand Larsen,11.580155439371266,0.6383198080090459,0,0,0,384.0,False
Tolu Arokodare,8.401190391843286,0.15536425385153288,0,0,0,434.0,False
Marshall Munetsi,6.711929677819927,0.4303266131225589,0,0,0,196.0,False
Emmanuel Agbadou,32.32460363252735,0.5107042579963389,0,0,0,75.0,False
André,33.36645021574815,0.47973201268711174,0,0,0,0.0,False
Bryan Mbeumo,15.231546211727816,1.0483928950783683,0,0,0,714.0,False
Bruno Fernandes,21.523243250030884,0.04647813135100294,0,0,0,0.0,False
Bryan Mbeumo,21.86892772862904,0.18394345653717517,0,0,0,714.0,False
Harry Maguire,8.193289937503739,0.34877100358390656,0,0,0,104.0,False
Amad Diallo,22.51421773013666,0.03554058382840075,0,0,0,427.0,False
Bruno Fernandes,4.837354648979132,0.5191461142465223,1,0,0,0.0,True
Bryan Mbeumo,24.302263269086687,0.6863085496371711,0,0,0,714.0,False
Moisés Caicedo,22.28945939227777,0.1304762313922492,0,0,0,0.0,False
Luke Shaw,8.127115109311548,0.32564158534328674,0,0,0,57.0,False
Casemiro,7.158910531638177,1.1383885512243588,1,0,0,0.0,True
Marc Cucurella,19.446593532030228,1.169280624914546,0,0,0,0.0,False
Tosin Adarabioyo,12.033287165193064,1.1964627107873123,0,0,0,19.0,False
Amad Diallo,8.96270048590267,0.6189524698489054,1,0,0,427.0,False
Trevoh Chalobah,8.348652585896726,0.5979690509537745,1,0,0,154.0,True
Bruno Fernandes,25.203174403237387,0.6276294258014942,0,0,0,0.0,False
Andrey Santos,10.692053123698923,0.13131543898308798,0,0,0,0.0,False
Mikkel Damsgaard,14.546477236774543,0.32175055439664235,0,0,0,249.0,False
Alex Iwobi,25.548581173912577,0.4321344021492451,0,0,0,227.0,False
Josh King,19.180198122021572,0.19944054677423464,0,0,0,226.0,False
Sasa Lukic,29.66647940015802,0.6994857588718748,0,0,0,0.0,False
Harry Wilson,13.130879635424272,0.06859450345427451,0,0,0,501.0,False
Joachim Andersen,3.9319206502675055,0.12750955821523807,0,0,0,124.0,False
Rodrigo Muniz,11.720068259186885,0.44075084777942236,0,0,0,0.0,False
Sasa Lukic,27.652305509667723,0.5819846220354091,0,0,0,0.0,False
Mikkel Damsgaard,15.570806016388483,0.24653629426590085,1,0,0,249.0,True
Kevin Schade,17.748521065147933,1.2793395323170298,0,0,0,669.0,False
Ryan Sessegnon,24.88875247978492,0.9538163293957674,0,0,0,187.0,False
Rodrigo Muniz,11.044002897500524,1.2862778424869,1,0,0,0.0,False
Sasa Lukic,25.249158401816086,0.6165662613863278,0,0,0,0.0,False
Alex Iwobi,12.22865487287952,0.6811265514697932,1,0,0,227.0,True
Harry Wilson,16.96496389621858,0.6977571349504,1,0,0,501.0,True
Calvin Bassey,28.704355070267646,0.4122109602515394,0,0,0,79.0,False
Nathan Collins,9.67729300992793,1.1672613917802586,0,0,0,258.0,False
Ethan Pinnock,95.22315894781059,0.022055246693514923,0,0,0,12.0,True
Igor Thiago,9.300537618869145,0.2945463829994292,0,0,0,0.0,False
Josh King,21.933763926877667,1.2072231320807971,0,0,0,226.0,False
Dango Ouattara,11.454256850621087,0.4324077755705374,0,0,0,449.0,False
Dango Ouattara,21.076052761368764,0.8055296715278512,0,0,0,449.0,False
Kristoffer Ajer,11.360017605620158,0.47545808345512164,0,0,0,161.0,False
Álex Jiménez,22.507776433935003,0.7414014165317463,0,0,0,0.0,False
Tyler Adams,23.16246964380094,0.8832442176637408,0,0,0,105.0,False
Álex Jiménez,31.586864358463945,0.8728152569386535,0,0,0,0.0,False
Jacob Murphy,15.276452467768815,1.2304143881529899,0,0,0,303.0,False
Sandro Tonali,31.852943349084708,0.49032667065059937,0,0,0,165.0,False
Jacob Murphy,29.206334929258066,0.543355487136875,0,0,0,303.0,False
Marcus Tavernier,25.344427395386145,0.0592192147122114,0,0,0,432.0,False
Evanilson,13.39589489358587,0.8540730656294885,0,0,0,0.0,False
Sandro Tonali,22.029298672449833,0.21965368213860437,0,0,0,165.0,False
Alex Scott,18.544001725625456,0.2842255155663793,0,0,0,267.0,False
Marcus Tavernier,21.875328568960967,0.43911265593807025,0,0,0,432.0,False
Antoine Semenyo,16.16446720433433,0.34718538123411763,0,0,0,854.0,False
Ryan Christie,23.60783768158363,0.16166679733512196,0,0,0,140.0,False
Justin Kluivert,20.57668583615933,0.36787167041115326,0,0,0,128.0,False
James Hill,35.21491161425796,0.171217697204513,0,0,0,85.0,False
Wilson Isidor,11.253888216967496,0.8293949102631508,0,0,0,384.0,False
Wilson Isidor,37.5825757499403,0.7421107201129941,0,0,0,384.0,False
Wilson Isidor,19.329769786523585,1.0747526484287184,0,0,0,384.0,False
Omar Alderete,12.940247292845687,0.7799337369129605,0,0,0,231.0,False
Evann Guessand,9.808159868191387,0.2895036719613878,1,0,0,167.0,False
Chris Rigg,14.751271131668625,0.21866894587394206,0,0,0,29.0,False
John McGinn,19.070395905696344,0.16859693960942979,0,0,0,193.0,False
Emiliano Buendía,19.112561314486342,0.2538616782035968,0,0,0,0.0,False
Emiliano Buendía,21.07747612974571,1.3361740252733512,0,0,0,0.0,False
John McGinn,30.577279146451215,0.21086491842543972,0,0,0,193.0,False
Dan Ballard,19.216919628285904,0.2740109076018394,0,0,0,0.0,False
Chemsdine Talbi,22.068982758613956,0.7597627548757709,0,0,0,170.0,False
Omar Alderete,11.880235687897777,0.7973023629557583,0,0,0,231.0,False
Harvey Elliott,21.220744567521663,0.7587378150228502,0,0,0,31.0,False
Nordi Mukiele,9.823441352194253,1.1846189329727006,0,0,0,141.0,False
Wilson Isidor,4.2544094772365355,0.4110645473898645,0,0,0,384.0,False
Matty Cash,27.480356620684535,0.07649279554718941,0,0,0,188.0,True
Granit Xhaka,19.734234213670412,0.30893074392374165,0,0,0,83.0,False
Wilson Isidor,19.180198122021576,0.8813984537669334,0,0,0,384.0,False
Chemsdine Talbi,29.34910560817825,0.8022640338867063,0,0,0,170.0,False
Wilson Isidor,11.381124724736132,0.6294422811576145,1,0,0,384.0,True
Harvey Elliott,17.404884371922723,0.4328090596581476,0,0,0,31.0,False
Matty Cash,30.143821920917723,0.4532622257163011,0,0,0,188.0,False
Jadon Sancho,23.294849216082078,0.837023982161011,0,0,0,176.0,False
Donyell Malen,18.984203960134856,0.3550715502748895,0,0,0,290.0,False
Donyell Malen,14.413882197381795,0.5070985043923372,0,0,0,290.0,False
Erling Haaland,11.098198051936183,0.5605095326954046,1,0,0,1217.0,True
Tijjani Reijnders,20.480478510034864,0.6503369398150555,0,0,0,394.0,False
Noni Madueke,10.742439201596625,0.42200502990221767,1,0,0,312.0,False
Rodri,21.683403791840426,0.08773713978212314,0,0,0,0.0,False
William Saliba,7.416872656315469,0.0674650245219047,0,0,0,74.0,False
Riccardo Calafiori,22.772790781983662,0.7667667791521833,0,0,0,249.0,False
Noni Madueke,19.16507239746305,1.2358452190721048,0,0,0,312.0,False
Martín Zubimendi,16.05241414865689,0.5361460220122349,0,0,0,0.0,False
Eberechi Eze,17.695479648769062,0.5801657733912416,0,0,0,373.0,False
Bukayo Saka,22.383252668010517,0.9728807889785464,0,0,0,762.0,False
Leandro Trossard,20.125854019146615,1.1182593716916982,0,0,0,432.0,False
Erling Haaland,23.20107756118237,0.867780093989139,0,0,0,1217.0,False
Leandro Trossard,12.200409829181964,1.3138897999514616,0,0,0,432.0,False
Riccardo Calafiori,11.597413504743201,0.7732036459491968,0,0,0,249.0,False
Riccardo Calafiori,27.809530740377486,0.7472487425264658,0,0,0,249.0,False
Jérémy Doku,11.859595271340414,1.2623783156924004,1,0,0,384.0,False
Gabriel Martinelli,18.307648674802564,0.5713374798336266,1,0,1,0.0,True
Benjamin Sesko,19.538935487891855,0.6875300131018158,0,0,0,658.0,False
Igor Thiago,18.602419197512997,0.6596287426369205,1,0,0,0.0,True
Matheus Cunha,26.53243298304926,0.5294309315878504,0,0,0,0.0,False
Sepp van den Berg,4.560701700396558,0.26625204915092565,1,0,0,240.0,False
Nathan Collins,10.394229168149028,0.5239193476851993,1,0,0,258.0,False
Igor Thiago,7.518643494673753,0.2417528678642427,1,0,0,0.0,True
Benjamin Sesko,23.915058017909974,0.1342094473291788,0,0,0,658.0,False
Benjamin Sesko,4.695742752749561,0.4636476090008061,1,0,0,658.0,False
Benjamin Sesko,5.092150822589605,0.3403819386419077,1,0,0,658.0,False
Benjamin Sesko,4.024922359499615,0.4636476090008061,1,0,0,658.0,True
Matheus Cunha,25.263412279421008,0.40697078536877124,0,0,0,0.0,False
Benjamin Sesko,10.62167595062097,0.838681014957141,0,0,0,658.0,False
Matheus Cunha,19.180198122021572,0.19944054677423464,0,0,0,0.0,False
Harry Maguire,13.146862743635834,1.3405767395180528,0,0,0,104.0,False
Matheus Cunha,24.67893838883674,0.5452839511298762,0,0,0,0.0,False
Sepp van den Berg,4.785394445602158,0.45430208669331673,1,0,0,240.0,False
Dango Ouattara,13.78985134075056,0.34009711950976257,1,0,0,449.0,False
Bruno Fernandes,11.5,0.0,1,1,0,0.0,False
Igor Thiago,24.923884127479003,0.3014487755374237,0,0,0,0.0,False
Yehor Yarmoliuk,17.96106901050157,0.1340232015800633,0,0,0,110.0,False
Matthijs de Ligt,9.166242414424785,0.12029547692795436,0,0,0,122.0,False
Joshua Zirkzee,9.626006440887108,0.6081727784477285,0,0,0,195.0,False
Mathias Jensen,25.5440795488896,0.5847452860775616,0,0,0,153.0,True
Kevin Schade,19.76992665641428,1.2730411659901244,0,0,0,669.0,False
Enzo Fernández,26.02306669091865,0.1310279174268937,0,0,0,618.0,False
Pedro Neto,23.063824487712356,0.945506560913662,0,0,0,0.0,False
Marc Cucurella,24.482646915723794,0.628796286415433,0,0,0,0.0,False
Carlos Baleba,33.79127106221368,0.7246762581818363,0,0,0,29.0,False
Estêvão,19.499999999999996,0.6435011087932847,0,0,0,0.0,False
Reece James,30.688923083093023,0.6676163808382524,0,0,0,109.0,False
Estêvão,19.31269012851395,1.0445854617497372,0,0,0,0.0,False
Estêvão,17.055204484262273,0.8850668158886106,0,0,0,0.0,False
Enzo Fernández,2.2472205054244294,0.5633162614919679,1,0,0,618.0,True
Pedro Neto,25.42380773999048,0.9446026950002145,0,0,0,0.0,False
Yasin Ayari,27.118443908159634,0.3579074853317398,0,0,0,206.0,False
Lewis Dunk,9.631718434422806,0.2197950715240324,0,0,0,156.0,False
Diego Gómez,23.07834482799839,0.08242154867336235,0,0,0,0.0,False
Moisés Caicedo,19.60229578391266,0.10220671810725354,0,0,0,0.0,False
Reece James,32.52460606986654,1.3317832901382614,0,0,0,109.0,False
Yankuba Minteh,13.705838172107528,0.12435499454676169,0,0,0,498.0,False
Jan Paul van Hecke,21.500232556881798,0.004651129251109353,0,0,0,235.0,False
Danny Welbeck,14.484474446799926,0.9521519758701491,1,0,0,501.0,False
Enzo Fernández,25.303161857759992,0.410600079239335,0,0,0,618.0,False
Danny Welbeck,6.403124237432854,0.031239833430268694,1,0,0,501.0,True
Stefanos Tzimas,9.544108130150242,0.6141594272920108,0,0,0,44.0,False
Yankuba Minteh,13.790576492663389,1.0129656508080327,0,0,0,498.0,False
Maxim De Cuyper,3.935733730830884,0.4750107562650962,1,0,0,132.0,True
Danny Welbeck,8.947066558375433,1.132143511413011,1,0,0,501.0,True
Enzo Fernández,6.313477647065836,1.0575440539286365,1,0,0,618.0,False
Ismaïla Sarr,3.478505426185215,0.32175055439664285,1,0,0,396.0,True
Yéremy Pino,14.024621207005914,0.669173071030631,1,0,0,0.0,False
Mohamed Salah,21.693316943243147,0.21366898753998367,0,0,0,644.0,False
Ryan Gravenberch,24.29897117163605,0.6039829782529978,0,0,0,151.0,False
Milos Kerkez,19.554283418218112,1.1826927549185944,0,0,0,118.0,False
Daniel Muñoz,12.343824366864585,0.45277847182353603,0,0,0,0.0,False
Daniel Muñoz,10.324727599312249,0.1555948279770298,0,0,0,0.0,False
Jean-Philippe Mateta,16.683225107874076,0.6962731944080238,1,0,1,664.0,False
Adam Wharton,26.594924327773526,0.32531772119249264,0,0,0,147.0,False
Alexander Isak,25.031979546172536,1.185838940500794,0,0,0,143.0,False
Ibrahima Konaté,9.082400563727633,0.36005932935105256,0,0,0,96.0,False
Ismaïla Sarr,9.192388155425117,1.1801892830972098,0,0,0,396.0,False
Ismaïla Sarr,19.911052207254144,1.0329608001014678,0,0,0,396.0,False
Florian Wirtz,15.83824485225557,0.6915046577179058,0,0,0,530.0,False
Alexis Mac Allister,17.90251378996816,0.016758207582237318,0,0,0,273.0,False
Jean-Philippe Mateta,23.122499864850262,0.13883896016170474,0,0,0,664.0,False
Jean-Philippe Mateta,12.82263623440983,0.663779140136102,1,0,0,664.0,False
Cody Gakpo,20.48828933805847,0.09286934007916334,0,0,0,629.0,False
Mohamed Salah,17.046993869888027,1.028364756804947,1,0,0,644.0,False
Florian Wirtz,8.348652585896719,0.10801172470004618,1,0,0,530.0,False
Cody Gakpo,19.473315074737528,0.9642773211793203,0,0,0,629.0,False
Ryan Gravenberch,27.128029784707923,0.5081726178353303,0,0,0,151.0,False
Alexander Isak,10.140019723846693,0.9253228339715666,1,0,0,143.0,False
Jean-Philippe Mateta,10.096038827183662,0.28102074072457645,1,0,1,664.0,False
Cody Gakpo,10.510946674776728,0.3699060674565575,0,0,0,629.0,False
Alexander Isak,6.603029607687674,0.6132073488745085,1,0,0,143.0,False
Curtis Jones,22.87290974056428,0.2927130752239971,0,0,0,160.0,False
Dominik Szoboszlai,19.26655132606767,0.844153986113171,1,0,0,297.0,False
Mohamed Salah,9.302150289046075,0.46845526426749756,1,0,0,644.0,False
Eddie Nketiah,9.104943712072025,0.03295509761429783,1,0,0,173.0,False
Jefferson Lerma,22.998478210525146,0.5337081916392618,0,0,0,0.0,False
Federico Chiesa,18.532673849177836,0.05938953619236139,0,0,0,138.0,False
Jefferson Lerma,27.460881267723362,0.29180559111527443,0,0,0,0.0,False
Daniel Muñoz,15.428869044748545,0.4636476090008061,0,0,0,0.0,False
Federico Chiesa,10.262553288533995,0.5771922138734613,1,0,0,138.0,True
Eddie Nketiah,10.42353107157071,0.7107074345756487,1,0,0,173.0,True
Dominic Calvert-Lewin,15.945218719101975,0.8519663271732721,1,0,0,717.0,False
Ryan Christie,26.22918222133507,0.0992892898386477,0,0,0,140.0,False
Ryan Christie,18.203571078225288,0.448906662065496,0,0,0,140.0,False
Tyler Adams,24.937722430085714,0.6057982775990254,0,0,0,105.0,False
Sean Longstaff,20.011246837716033,0.78893171759531,1,0,0,71.0,False
Dominic Calvert-Lewin,8.11233628494283,0.5298490694560667,1,0,0,717.0,False
Brenden Aaronson,7.1175838597096925,0.07030646411862451,0,0,0,424.0,False
Brenden Aaronson,18.399184764548675,0.8816251468772469,1,0,0,424.0,False
Dominic Calvert-Lewin,10.376897416858279,0.48088728019533544,1,0,0,717.0,False
Antoine Semenyo,19.216919628285904,0.2740109076018394,0,0,0,854.0,True
Noah Okafor,25.84279396659735,0.628796286415433,0,0,0,322.0,False
Joe Rodon,12.306502346320823,0.6760099770753087,0,0,0,173.0,True
Amine Adli,21.439449619801348,0.7491104692675511,0,0,0,243.0,False
Brenden Aaronson,23.765521244020718,0.7615931372123782,0,0,0,424.0,False
Brenden Aaronson,16.94992625352689,0.17193809782374472,0,0,0,424.0,False
Noah Okafor,23.591947778850308,1.238322322865641,0,0,0,322.0,False
Brenden Aaronson,13.77679207943562,0.4831256648173335,0,0,0,424.0,False
Sean Longstaff,18.78004259846074,0.6456310310250414,0,0,0,71.0,True
Evanilson,16.972919607421698,0.37394191998374626,0,0,0,0.0,False
Joe Rodon,7.766595135579044,0.6022873461349636,0,0,0,173.0,False
Joe Rodon,7.600657866263951,0.5697564534829782,0,0,0,173.0,False
David Brooks,16.769317219254933,1.3605359796352166,0,0,0,398.0,False
Jack Harrison,23.84156035162128,0.2500650892513549,0,0,0,35.0,False
Jack Harrison,23.358510226467782,1.0362504741017664,0,0,0,35.0,False
Pascal Struijk,8.41724420460759,0.2276893197686556,0,0,0,218.0,False
Junior Kroupi,26.81865022703417,0.03729613021966709,0,0,0,365.0,False
Junior Kroupi,15.339491516996256,0.5717291758574643,0,0,0,365.0,False
Joe Rodon,9.160785992479033,0.6304014214735069,0,0,0,173.0,False
Junior Kroupi,9.783659846908009,0.8577354939360428,1,0,0,365.0,True
David Brooks,24.000208332429118,0.004166642554263575,0,0,0,398.0,False
Ben Gannon-Doak,12.773801313626254,0.16514867741462702,0,0,0,11.0,False
Josko Gvardiol,27.392334694216917,0.39338702065056863,0,0,0,0.0,False
Nico O'Reilly,28.119210515233178,0.7275283416312243,0,0,0,356.0,False
Savinho,23.917566765873158,0.8712401007256186,0,0,0,0.0,False
Jérémy Doku,18.876705220985997,1.0858249361645689,0,0,0,384.0,False
Maxime Estève,95.51512969158341,0.017799167228700435,0,0,0,88.0,True
Tijjani Reijnders,18.700267377767627,0.0053475426091507475,0,0,0,394.0,False
Kyle Walker,25.96998267230843,0.6157732401409886,0,0,0,22.0,False
Jérémy Doku,15.882380174268597,1.135310284781983,1,0,0,384.0,False
Nico González,21.951309755912067,0.06838634359050344,0,0,0,0.0,False
Erling Haaland,7.571657678474376,0.5880026035475681,1,0,0,1217.0,False
Loum Tchaouna,20.056171120131577,0.7183609565040515,0,0,0,101.0,False
Josh Laurent,23.114064982170483,0.8588852236850361,0,0,0,94.0,False
Jaidon Anthony,11.58360910942699,0.47523010260946225,0,0,0,458.0,True
Erling Haaland,12.39758040909596,0.4239572725038959,0,0,0,1217.0,False
Lyle Foster,9.454099639838798,0.4021140156517629,0,0,0,216.0,False
Matheus Nunes,25.47096386083574,0.07466409553552415,0,0,0,98.0,False
Josko Gvardiol,27.97606119524334,0.6942806103247672,0,0,0,0.0,False
Lyle Foster,25.176576415390553,0.8022505004387908,0,0,0,216.0,False
Erling Haaland,17.406320691059324,1.073742127462573,0,0,0,1217.0,False
Quilindschy Hartman,29.28651566847787,0.7564207695458869,0,0,0,59.0,False
Lyle Foster,11.593532679903909,0.5951795138149892,0,0,0,216.0,False
Maxime Estève,27.441574298862665,0.7647825277718446,0,0,0,88.0,False
Tijjani Reijnders,20.110942295178518,0.2666881590229717,0,0,0,394.0,False
Matheus Nunes,7.2615425358528345,0.39585044133741554,1,0,0,98.0,True
Maxime Estève,91.45938989518791,0.08868008380842843,0,0,0,88.0,True
Erling Haaland,10.294173109094295,0.695982056649858,0,0,0,1217.0,False
Tijjani Reijnders,27.09778588741154,0.08498002846755628,0,0,0,394.0,False
Jérémy Doku,13.675159962501356,0.9990194796784697,0,0,0,384.0,False
Erling Haaland,16.568041525780888,0.5528412215925396,0,0,0,1217.0,False
Nathan Aké,9.340770846134705,0.3725542584548636,0,0,0,25.0,False
Erling Haaland,10.385566907973773,0.6762447004885709,1,0,0,1217.0,True
